ID,n7HRing,nS,n6aHRing,SlogP_VSA11,NddssS,nG12FHRing,SlogP_VSA7,n7Ring,SMR_VSA6,GATS2pe,SLogP,n10FaRing,AATSC0pe,Xch-6dv,VSA_EState6,nBridgehead,JGI6,AATS2Z,ATSC6v,NddsN,ATSC6dv,EState_VSA9,Xch-6d,AATSC2v,nCl,AATSC0i,JGI10,NdS,JGT10,ATSC7v,VSA_EState7,FilterItLogS,n5Ring,Xc-5d,EState_VSA2,AATS1p,NaaCH,AATSC0d,GATS1pe,ATSC7p,Xc-5dv,C1SP3,NssssN,ATSC5p,AATS0v,n7aRing,n10FARing,nRing,ATSC2v,n10FRing,GATS1Z,Xch-3d,NdsN,nG12Ring,CIC0,ATSC4Z,GATS2d,nAromAtom,ATSC2dv,fMF,ATSC8dv,nFAHRing,Class
D0740,0,0,0,0,0,0,0,0,11.92367057,0.765165374,4.7092,0,0.117525614,0.087630571,23.50552278,0,0.017736549,21.96385542,-78.68590491,0,-44.02582257,9.843390349,0.268728739,-2.766051541,0,1.424501249,0.004666782,0,0.402267061,-736.8709782,-0.858098755,-5.360763055,0,0.44245009,11.34669644,1.900803572,13,0.553102874,0.736384644,-3.773905568,0.074662279,3,0,1.844458911,234.7454011,0,0,3,-229.5822779,0,0.773857415,0,0,0,4.16899165,-100.5106206,1.248294382,18,8.383173678,0.428571429,80.09162849,0,1
D0752,0,0,1,0,0,1,0,0,27.74989791,0.894061042,4.9292,0,0.130304184,0.183330639,2.743111875,0,0.020470188,18.81171548,947.4485951,0,-172.7067222,23.68431477,0.571755049,6.151114501,0,1.3418887,0.007695405,0,0.555100647,-2821.755234,4.45363491,-6.388542933,2,1.891606965,30.77069541,1.658230739,6,0.671425739,0.73064004,-12.61345919,0.754436591,11,0,-10.33465365,191.9686894,0,0,5,1470.116366,0,0.881497189,0,0,1,5.444001738,-245.8084474,1.517435811,11,119.6995836,0.317073171,-47.76621059,1,1
D0390,0,0,0,11.49902367,0,1,0,0,13.59242839,0.896588096,1.1981,0,0.115984937,0.203955737,4.225751606,2,0.026308894,21.76190476,-863.0022465,0,-29.36,4.736862954,0.396311673,5.877342915,0,1.40668503,0,0,0.499349682,-42.73053988,5.177912887,-1.764571719,1,0.792952123,17.26846869,1.842462483,2,0.799375,0.864163935,1.390347083,0.418404716,1,0,-3.006743546,217.0716245,0,0,5,493.6968049,0,0.815912179,0,0,0,3.873809464,-90.56,1.292304256,6,15.16,0.45,32,1,0
D0216,0,1,2,0,1,0,0,0,24.24519173,0.55672267,0.4079,1,0.232752757,0.680120621,1.714874682,0,0.022845636,25.57575758,-517.5072519,0,40.54703352,10.28641735,1.11831609,0.195687762,0,2.359676698,0.009148783,0,0.578058767,336.1194131,1.586684337,-4.288973038,1,1.122744669,46.32348314,1.804523562,5,0.808802045,0.664685335,1.073686838,0.203620625,4,0,-0.229756412,225.0716952,0,0,5,25.83078455,1,0.744969314,0.19245009,0,0,4.236865864,60.18553689,1.238168545,16,137.2221411,0.297297297,0.006411817,1,1
D0042,0,0,1,0,0,3,0,0,60.10338103,0.661940254,0.72564,0,0.145022095,0.230443406,-7.90067133,0,0.021548143,20.32344214,-2521.861881,0,31.06637397,24.60852284,0.420313675,7.185364374,0,1.4108737,0.009630965,0,0.523653964,-273.9425531,-1.65060926,-9.185020726,2,3.139554285,53.91802732,1.681714498,2,0.720945248,0.678971776,-12.39512667,1.031288355,16,0,12.83938331,200.6435934,0,0,7,2421.467794,0,0.808931163,0,0,2,5.84567324,233.6645145,1.309613595,14,335.3265754,0.318181818,56.15844525,2,1
D1166,0,2,0,0,0,0,0,0,20.13718479,1.501338134,5.4044,0,0.040049575,0.24105095,9.891904289,0,0.016805067,21.67391304,-373.5683677,0,-27.14555766,0,0.297761015,4.000099439,0,1.553215528,0,0,0.374348274,-874.2924156,6.972935616,-5.25642861,2,0.442959596,0,2.058293131,6,0.586011342,0.973061987,-7.491639363,0.395931277,2,1,-1.318610643,222.3847749,0,1,4,368.0091484,1,0.784135285,0,0,0,4.190211365,338.6096408,1.578629032,10,3.763285024,0.456521739,-43.29342575,1,1
D1076,0,1,0,0,0,0,0,0,18.11258918,0.654760368,-0.4861,0,0.172197222,0,-0.778988095,0,0.024489796,20,-80.59930956,0,-20.90123457,15.94672227,0,-11.00971687,0,1.380500554,0,0,0.440688389,-1.562928302,0.691473923,-0.096951231,0,0.23570226,6.606881965,1.706739103,0,0.401041667,0.992938491,-0.033639532,0.021516574,3,0,-1.968587245,184.7689095,0,0,0,-429.3789579,0,0.888888889,0,0,0,2.848765785,-30,1.654345654,0,14.03703704,0,3,0,1
D0649,0,0,0,0,0,0,0,0,20.70222593,0.998369876,1.0627,0,0.126508375,0.769619748,10.18986944,2,0.022350718,19.10752688,155.3413029,0,-43.21819828,9.473725908,1.205451891,2.352568406,0,1.34869959,0.007731864,0,0.522453275,-272.3025391,2.340655729,-2.537529801,1,0.768359259,18.68015364,1.723054542,5,0.704391127,0.778911682,-0.53588713,0.614454379,1,1,6.169394669,201.6636464,0,0,4,218.7888617,0,0.845199664,0.23570226,0,0,4.108462767,-70.70891806,1.606096415,6,-15.78497057,0.382978723,-40.78497057,1,0
D0348,0,0,0,0,0,0,0,0,7.047671983,0.539358424,1.333,0,0.115397959,0.163171053,9.458157124,0,0.019714934,20.98039216,179.6888381,0,10.59183673,0,0.41351131,9.339546302,0,1.438694402,0,0,0.583812749,115.5138506,0.270185185,-2.632051784,1,0.758746336,18.23518108,1.839436415,5,0.738520408,0.561448617,0.604819358,0.256385714,1,0,-1.131101566,220.0852581,0,0,2,476.3168614,0,0.761402331,0,0,0,3.325902369,-167.0204082,1.676927766,6,18.46938776,0.392857143,8.224489796,0,0
D0801,0,0,0,0,0,0,0,0,6.606881965,0.822712442,1.2854,0,0.13050496,0.03928371,-0.718569539,0,0.028279883,16.5326087,-750.5714882,0,-64.24,15.20739338,0.055555556,-0.931242267,0,1.281480847,0,0,0.524899398,-263.6246913,3.477233219,-2.473153583,0,0.282117557,30.06413306,1.596835293,0,0.5264,0.799904923,-2.752184497,0.078974516,5,0,-1.423531295,179.9761345,0,0,1,-85.67428856,0,0.98,0,0,0,4.172118756,-69.8,1.335568918,0,48.72,0.12,-80.4,0,0
D0984,0,0,1,0,0,0,0,0,12.34054944,1.026665507,-1.98,0,0.184212109,0.151377202,0,0,0.022549761,25.77586207,39.88265189,0,-3.59375,15.57705783,0.505245192,1.064848135,0,1.506497879,0,0,0.468255674,-414.3191247,-1.42298745,0.711494266,2,0.548795288,5.817862778,1.581755972,2,0.702148438,1.033641262,-1.89408329,0.122629879,2,0,-0.381402371,210.0434897,0,0,3,61.76119185,0,0.782757845,0,0,0,3.15420743,-63.140625,1.225073138,9,-6.59375,0.4375,-32.203125,0,0
D0091,0,0,1,0,0,0,0,0,0,0.648985687,-1.0397,0,0.165834467,0.043071187,0,0,0,26.24324324,759.8267507,0,47.75510204,0,0.173119801,18.80644131,0,1.629941547,0,0,0.460796146,181.6132656,1.394351852,-0.95203252,1,0.546023729,11.24901029,1.597943749,1,0.775510204,0.724174387,0.554170735,0.112557489,0,0,-4.820732685,219.9679293,0,0,2,695.8383286,0,0.637663095,0,0,0,2.554832593,-181.6530612,1.145092461,9,48.58049887,0.428571429,0,0,0
D0159,0,0,0,0,0,2,0,0,20.13718479,0.626392737,3.1928,0,0.11674542,0.375555149,4.76494166,0,0.021081332,23.6,-2274.550827,0,-338.7829788,4.736862954,0.824619142,5.793445559,0,1.44992789,0.00880635,0,0.557809107,-2533.639236,4.487386144,-5.650986563,3,1.822157134,23.77410633,1.810016765,3,0.801858035,0.738006107,-9.035694203,0.708976059,7,0,0.419557202,214.4316126,0,0,7,984.885745,0,0.563542596,0,0,0,4.77224584,40.51821745,1.210335648,9,173.435032,0.361445783,118.2793229,2,1
D0542,0,0,0,0,0,0,0,0,6.544756406,0.417658769,6.142,1,0.185253472,0.079611817,20.31469086,0,0.016365403,21.51724138,-307.446948,0,-66.39583333,0,0.234708048,-2.182365639,0,2.776827167,0.005207987,0,0.434363604,408.0208677,-2.868319804,-7.468174229,0,0.652834684,6.041840829,1.894543456,11,0.609375,0.522899556,1.837176442,0.125493475,3,0,-5.869343334,224.4929251,0,0,3,-189.8658106,1,0.750135257,0,0,0,4.186872473,-91.45833333,1.16357206,16,89.1875,0.4375,0.666666667,0,0
D0314,0,0,0,5.749511833,0,0,5.022633314,0,6.606881965,0.736353636,2.5319,0,0.157053994,0.024056261,4.927208365,0,0.022204082,25,-83.48223118,0,-18.17598071,21.44433024,0.068041382,-1.982550054,1,1.305719934,0,0,0.500483746,-413.3843481,1.572368565,-2.936733526,0,0.11785113,6.420821623,1.867583503,3,0.551775148,0.742110419,-2.266461361,0.038575837,1,0,-2.950853751,236.6827076,0,0,1,-81.28455223,0,0.594718464,0,0,0,3.110091658,53.74556213,1.253841627,6,-10.3341369,0.230769231,5.796332822,0,1
D0555,0,1,0,0,0,0,0,0,19.84819757,0.925247617,0.3895,0,0.139261556,0.190697167,-0.933654888,0,0.021915228,20.20689655,69.0449933,0,-24.3455144,16.33780284,0.265182903,-0.724833167,1,1.313263413,0.007920365,0,0.550120917,-354.3941596,-0.097964156,-1.198121478,1,0.781103096,11.94902056,1.708570512,0,0.616388889,0.879616305,-1.93389204,0.322736641,4,0,-0.162489708,188.6399704,0,0,2,-84.08064743,0,0.782377892,0,0,0,4.252221607,58.44,1.485291604,0,30.34710562,0.233333333,-25.86897119,0,1
D0698,0,0,0,5.749511833,0,0,0,0,0,0.617292611,3.639,0,0.066224766,0.024056261,6.00212963,0,0,15.16363636,-378.5854526,0,-11.88345473,0,0.068041382,7.465382067,0,1.298197587,0,0,0.517399348,-409.9164341,0,-3.01192537,0,0.429300367,0,1.750682621,3,0.566077003,1.039926464,-2.052791368,0.203934466,4,0,-2.277982003,188.9709999,0,0,1,410.5960137,0,1.132701422,0,0,0,3.808974195,-37.9635796,1.585227273,6,35.81789802,0.193548387,48.54942768,0,1
D1041,0,0,0,0,0,0,0,0,13.08951281,1.065818903,2.9943,0,0.051063158,0.749622424,21.73912399,0,0.005344497,19.22857143,-104.1747317,0,-34.67036011,0,1.434421544,-4.585234535,0,1.515675656,0,0,0.335258966,-962.7024512,1.159583333,-4.906129153,1,0.43013658,5.414990469,1.951239648,10,0.584487535,0.871674058,-3.919170542,0.223416761,2,0,-2.273488535,228.1431573,0,0,4,-320.9664174,0,0.845318997,0.204124145,1,0,4.003086843,-72.13573407,1.344600542,12,-13.07202216,0.526315789,1.975069252,0,1
D0250,0,0,0,0,0,0,0,0,38.00115807,0.896262404,1.884,0,0.161520095,0.08660254,0,0,0.020174927,25.4,106.442474,0,18.33716475,27.72562694,0.072168784,-5.412362,2,1.31974486,0,0,0.47358551,216.6224272,0.892295525,-2.710848804,0,0.276292929,0,1.91099147,0,0.525564804,0.953050095,0.284246357,0.172474487,6,0,-0.755261241,205.3449494,0,0,1,-297.67991,0,0.631496228,0,0,0,2.905339427,-137.6230678,1.235870012,0,63.35450155,0.206896552,17.20663232,0,1
D1030,1,1,0,0,0,1,5.022633314,1,0,0.680124686,4.40412,0,0.084968652,0.334444099,9.857991045,0,0.023443353,44,150.3750011,0,-37.73731139,16.59334462,0.510491471,6.924994578,1,1.776029544,0,0,0.407573813,-214.2529203,0,-5.951066171,2,0.442375608,0,2.28229266,5,0.671875,0.561544806,-4.177767427,0.19595922,2,0,-7.194164851,295.031385,0,0,4,401.6496855,0,0.477699951,0,1,0,3.119457496,-29.859375,0.919807538,16,22.67078189,0.59375,-25.16872428,1,1
D1105,0,0,0,0,0,0,0,0,13.08951281,0.5946322,2.9686,0,0.104747873,0.258085403,9.563997927,0,0.018869453,17.55319149,-166.9032227,0,-10.77777778,0,0.377033725,-4.882215261,0,1.363591955,0.001877972,0,0.408445791,-104.7633736,5.525625854,-2.895770972,1,0.36785113,12.32800135,1.795559029,5,0.537760417,0.708024319,0.79169162,0.141960508,2,0,2.869870052,202.425026,0,0,3,-458.9282345,0,0.896996407,0,0,0,4.199206563,-38.32638889,1.510895884,6,-4.753472222,0.395833333,-39.21875,1,1
D0699,0,1,0,0,0,0,0,0,20.13718479,1.325678934,2.4953,0,0.059130995,0.103396721,4.181832562,0,0.007495362,21.48,778.1936738,0,10.80952381,0,0.185395406,3.082536693,0,1.648972196,0,0,0.316252616,-731.8694837,5.405908053,-2.174245276,1,0.11785113,0,1.957648977,3,0.459183673,0.820245101,-5.872363395,0.040824829,2,0,-0.537817914,220.6165687,0,0,2,154.1268347,0,0.778534,0,1,0,3.334168454,-80.85714286,1.323,5,-7.164399093,0.464285714,-19.88321995,0,0
D0569,0,0,0,11.49902367,0,0,0,0,0,0.552312479,5.3032,0,0.110766167,0.143943903,15.28786855,0,0.02122449,19.77173913,-1326.755417,0,10.86197616,9.473725908,0.268728739,-0.027656311,0,1.35686249,0.007083825,0,0.405704746,564.830636,5.859926983,-5.503557134,0,0.166666667,11.93861058,1.866147235,8,0.552095348,0.642332633,-0.877250865,0.072916667,2,0,-4.886390016,222.5972885,0,0,3,-2.54438062,0,0.795428188,0,0,0,4.354529902,14.06689735,1.119504663,12,46.59592464,0.37254902,-18.62360631,0,1
D0316,0,0,0,0,0,1,5.022633314,0,25.95688898,1.111387068,4.8707,0,0.062734694,0.069876235,14.75185231,0,0.020986395,19.91025641,-239.6694524,0,-6.645754598,11.60093989,0.196735636,5.422008259,1,1.448319332,0,0,0.413198489,-74.10799379,2.321597065,-5.87781515,0,0.247193875,0,1.891846784,7,0.574263039,0.83606482,-0.370714725,0.107038088,1,0,-0.294426572,220.6348136,0,0,3,422.9166442,0,0.690813586,0,0,0,4.030888474,61.75963719,1.274925962,12,4.563702024,0.333333333,-71.49777442,1,1
D0503,0,0,0,5.749511833,0,0,0,0,4.899909731,0.616801444,4.8883,0,0.18125521,0.329951562,17.73490411,0,0.016567718,22.87777778,-388.2150403,0,25.21145713,0,0.8216256,-6.959454927,0,2.296969086,0.007021203,0,0.473396601,-156.6089383,-0.034407066,-5.389457643,0,0.45407765,35.25088012,1.913681072,12,0.638985006,0.630492984,-1.498471659,0.158508108,0,0,0.663943232,236.5438979,0,0,4,-626.3509435,0,0.719300891,0,0,0,4.098679478,-145.5532488,1.329723225,18,-16.71626298,0.490196078,0.983852364,0,1
D1035,0,2,0,0,0,0,0,0,18.09340305,0.524926953,0.3526,0,0.168428821,0.439142962,-0.896576331,0,0.023156905,29.70238095,-367.6750889,0,-39.93331482,11.46733495,0.784000886,0.953509606,0,1.699256461,0.008286555,0,0.510609329,33.17297208,1.204723919,-1.152579354,1,0.611604057,23.62987941,1.910301677,1,0.702207414,0.819226017,-0.820611298,0.209375903,4,0,-3.577632278,234.670377,0,0,3,80.09480686,0,0.734013045,0,0,0,3.659528705,-61.31028738,1.037959668,5,79.12666019,0.326530612,-0.928918506,1,1
D0477,1,0,0,0,0,0,0,1,18.0515481,0.668356558,2.5731,0,0.127915656,0.059852793,15.77286477,0,0.016184127,19.82242991,204.6654511,0,64.26888825,4.736862954,0.185395406,-3.955314962,0,1.41130912,0.006987344,0,0.396255499,377.2512394,2.187440714,-4.725298767,0,0.416240532,12.51406169,1.783561186,9,0.546394714,0.716942488,2.760723273,0.103452232,3,0,-4.954642638,213.6158088,0,0,3,-423.218701,0,0.817485839,0,0,0,4.377197937,-163.2562482,1.269499887,12,20.88738868,0.355932203,-23.80005745,1,1
D0085,0,0,0,0,0,0,0,0,13.65455395,0.971754099,-8.1611,0,0.20203445,0.174833572,-4.081214578,0,0.025859977,22.32413793,-436.6417858,0,-39.11344336,41.88212172,0.362818289,-0.163495305,0,1.243942422,0.010581233,0,0.59817236,-123.6246184,-17.31987664,4.60295509,1,1.438816138,6.286160523,1.486147972,0,0.727767986,1.05600466,-2.93300212,0.386709941,4,0,4.257763901,182.3545507,0,0,3,-23.70681922,0,0.918910687,0,2,0,4.570131479,-68.51994873,1.506372705,0,-19.85979811,0.240506329,-135.4685147,0,0
D0996,0,0,1,0,0,0,0,0,46.63520376,0.680531989,-2.2305,0,0.228988612,0.109599744,1.257714902,0,0.01961293,28.11538462,-1206.023325,0,-101.2964103,10.47053043,0.326092699,7.243815531,0,1.366992748,0.01361893,0,0.695227597,-307.5955833,-4.892190298,0.14913572,1,0.437684177,18.96950115,1.672645501,2,0.805170822,1.074164535,12.39816529,0.093957392,4,1,10.28593267,197.9740999,0,0,2,753.3568153,0,0.776120541,0,0,0,3.922248235,407.245614,1.390305222,6,189.3109067,0.192982456,33.80623858,0,0
D1002,0,1,0,0,1,0,0,0,5.733667477,0.445145814,1.3875,0,0.139312175,0.059852793,13.73354392,0,0.01396348,29,-75.57018447,0,-23.50237022,5.733667477,0.185395406,-6.089060792,0,1.641453737,0.008264463,0,0.541622373,-325.0192798,0,-3.117466635,0,0.466312843,10.45893497,2.067998615,9,0.670135276,0.67113646,0.25459378,0.13436437,0,0,1.809299423,245.5258894,0,0,2,-310.5421004,0,0.850609756,0,0,0,3.157424318,-35.75442248,1.316678845,12,24.06474737,0.483870968,-16.13828188,0,0
D0064,0,0,0,0,0,0,0,0,5.316788604,0.459776883,3.74524,0,0.102808999,0.051834039,12.83064106,0,0.019334049,21.01818182,303.4352525,0,2.350780533,5.106527395,0.151374715,3.128443024,0,1.443905456,0,0,0.44738065,-918.8551745,0,-4.061299876,0,0.436431954,5.563451492,1.880308715,7,0.602387511,0.818380678,-4.952587012,0.142262666,2,0,4.43420346,227.1244067,0,0,2,172.0643663,0,0.83921165,0,0,0,3.612324784,-116.5509642,1.375609756,12,22.38383838,0.393939394,-53.99449036,0,1
D0163,0,0,0,0,0,0,0,0,14.09534397,0.797098321,0.0689,0,0.150128922,0.030571187,0,0,0.034297052,22.72222222,-126.7719853,0,-73.17013233,5.733667477,0.151374715,12.63968699,0,1.521312353,0,0,0.48559682,-981.0844937,1.337407407,-0.881073036,1,0.204124145,11.51179077,1.47949422,1,0.593572779,0.787718684,-4.191649316,0.027231391,0,0,-0.753828766,196.8788987,0,0,1,455.0287315,0,0.769686907,0,2,0,2.79299265,50.33648393,1.2757431,5,28.43667297,0.217391304,6.238185255,0,1
D0419,0,1,0,0,0,0,5.022633314,0,0,0.334406631,2.0711,0,0.242925592,0.027777778,5.761152053,0,0.019156463,53.14634146,-197.5984476,0,-34.28248959,31.1745863,0.083333333,-6.959391488,1,1.608975334,0,0,0.73472909,284.6529468,0,-0.282953098,0,0.612372436,0,2.590713596,4,0.918639053,1.276582853,8.413845564,1.438632886,0,0,0.527455046,262.9622824,0,0,1,-285.335051,0,0.837094413,0,0,0,2.526560941,-361.2071006,1.442402105,6,86.56139966,0.230769231,-3.491562568,0,0
D0872,0,0,2,0,0,0,0,0,17.98942254,0.589696987,0.9039,1,0.222557302,0.680120621,1.714874682,0,0.022845636,24.98319328,-540.2133059,0,40.21301775,5.733667477,1.11831609,0.726870933,0,2.49256936,0.009148783,0,0.543947565,354.0494101,0.87140656,-4.673342065,1,1.122744669,46.32348314,1.78626831,5,0.777751479,0.642023225,1.121288991,0.203620625,4,0,-0.332544957,228.638523,0,0,5,86.49764105,1,0.666249793,0.19245009,0,0,4.156648314,23.09467456,1.234061488,16,81.73372781,0.338461538,1.650887574,1,1
D0044,0,0,0,5.749511833,0,0,5.022633314,0,14.09534397,0.650190397,0.1083,0,0.183522677,0.091962783,1.247751726,0,0.022398854,26.82653061,-726.5021353,0,-68.73998919,17.33460737,0.163951318,10.12572309,1,1.396613433,0.007666856,0,0.585684421,-121.2822053,-1.704249864,-1.508845074,0,1.682845176,22.57035792,1.83552723,2,0.91990032,0.882274907,2.246064941,0.524816097,0,0,-3.565191637,231.478096,0,0,4,992.3208627,0,0.669980363,0,0,0,3.971270411,99.68778925,1.240696279,6,57.81723209,0.339622642,51.07781426,0,0
D0145,0,0,0,0,0,0,0,0,12.36446059,0.494854107,2.5166,0,0.161565042,0.015625,0,0,0.029573284,64.15217391,-2874.194576,0,-1.373354472,0,0.037037037,20.86067637,0,1.847187285,0,0,0.55388034,-803.5237056,0,-5.075709084,0,0.603413491,17.03408271,2.527308222,0,0.834720571,0.808711165,-3.255647452,0.499567914,1,0,-20.21761715,326.286652,0,0,1,959.5911132,0,0.515186655,0,0,0,2.804757252,4297.724138,0.968103555,6,41.01124059,0.206896552,-93.38662967,0,0
D0888,0,0,0,0,0,0,0,0,0,0.946407299,2.0835,0,0.574757639,0,0,0,0,46.78947368,0,0,0,0,0,-1.050432812,0,6.912636983,0,0,0.750729548,0,-9.288263889,-1.434929996,0,0.612372436,0,1.206891693,0,1.055555556,1.022068481,0,0.019090089,2,0,0.799802374,217.6144171,0,0,0,-19.95822342,0,0.56187291,0,0,0,1.855388542,1.333333333,0.891274238,0,-23.63888889,0,0,0,1
D1057,0,0,1,0,0,0,0,0,0,0.74679275,-1.6852,0,0.268197321,0.122356414,0,0,0.02606414,26.54901961,-334.4600808,0,-17.97959184,4.736862954,0.336618737,-1.24489304,0,2.045550132,0,0,0.583862888,-119.7852307,-3.828304989,0.059354753,1,0.644208562,0,1.572275612,1,0.789540816,0.790921048,-0.103555523,0.116990734,2,0,0.849954381,210.6856979,0,0,2,-63.48954502,0,0.695870779,0,0,0,2.864025475,-55.08163265,1.317114891,6,13.36734694,0.392857143,-57.30612245,0,1
D0186,0,0,0,0,0,0,0,0,39.26853844,1.394323926,-1.917,0,0.089025,0,0,0,0.010204082,11.16666667,23.08200715,0,3.214285714,11.46733495,0,-11.27123313,0,1.161588845,0,0,0.158601348,29.21510708,0,-1.672601813,0,0,0,1.376002427,0,0.204081633,1.433024431,0.112637852,0,6,0,-0.570131026,145.4951965,0,0,0,-541.0191902,0,1.374717833,0,0,0,3.520300894,0.56122449,1.4765625,0,-23.6122449,0,-0.867346939,0,0
D0939,0,0,0,0,0,0,0,0,10.01782505,0.58890998,3.7878,0,0.095263169,0.137000184,18.67698082,0,0.00979992,20.28205128,-1086.052833,0,-190.2498648,0,0.4518592,-5.894832506,0,1.478817473,0.012345679,0,0.353202131,-1136.038241,2.4325137,-4.037247295,1,0.433583048,11.81435946,1.860172582,10,0.559221201,0.569002288,-2.176791406,0.106671359,1,0,1.594675049,222.9745563,0,0,3,-459.7969355,0,0.784644366,0,0,0,3.980213597,78.22823148,0.985270049,12,80.14169822,0.395348837,-31.16495403,0,1
D0812,0,0,0,0,0,0,0,0,104.7161025,1.631348849,0.4158,0,0.067138469,0.027777778,9.424581332,0,0.00627727,13.7816092,-293.2963634,0,-29.5417284,0,0.083333333,-5.261101742,0,1.363573803,0.00308642,0,0.157228895,-639.9672069,4.795600825,-6.969002595,0,0,0,1.594510442,4,0.335802469,1.155545531,-1.206626927,0,18,0,0.613959156,172.038987,0,0,3,-915.4317031,0,1.165181441,0,0,2,5.215220699,38.06617284,1.489350913,6,-75.64740741,0.4,9.843950617,0,0
D0046,0,0,0,0,0,0,10.04526663,0,5.316788604,0.499705696,4.3641,0,0.130389333,0.051834039,12.33272264,0,0.013914657,29.36734694,-63.07939261,0,-51.8611797,28.30840718,0.151374715,-5.631521141,2,1.395439028,0,0,0.459027904,-853.1161425,-0.064241071,-4.908041209,0,0.275783423,6.420821623,2.063503841,7,0.61,0.735904827,-5.235124663,0.111294491,0,0,2.389556617,265.1731819,0,0,2,-275.9445359,0,0.525882171,0,0,0,3.178557224,25.08,1.261291402,12,-16.88784636,0.433333333,12.41849108,0,1
D0117,0,0,0,0,0,0,0,0,28.31493905,0.990540227,2.4397,0,0.146957844,0.059852793,-0.283151056,0,0.022135008,17.84322034,2178.243731,0,-45.37360836,33.15804068,0.103668078,6.821763811,0,1.199325107,0.010171865,0,0.660990721,-1637.598999,-8.729879224,-3.092060605,0,2.348153079,37.19151703,1.57132644,0,0.694897889,0.841502477,-11.05390828,0.856460148,12,0,-7.321836905,175.9902058,0,0,3,1609.936259,0,0.985689819,0,0,1,5.529050821,-330.4264053,1.744651538,0,67.59162626,0.231404959,-62.85977734,0,1
D0170,0,1,0,5.749511833,1,0,5.022633314,0,13.65455395,0.623240892,3.6417,0,0.136257511,0.153896112,10.2891258,0,0.019194705,23.42857143,52.16614971,0,-86.66188566,16.33780284,0.253436788,-1.864148895,1,1.477499763,0.007176138,0,0.485636499,-593.2858808,5.428139306,-6.65087575,0,0.512728139,16.84450403,1.896404518,7,0.599301263,0.665269242,-3.130692815,0.149095761,1,0,1.345175944,221.702921,0,0,3,-208.7846763,0,0.742046711,0,0,0,4.180530996,27.89653319,1.201633568,12,70.09590877,0.426229508,-64.40447112,0,1
D0681,0,1,0,5.749511833,0,0,0,0,6.606881965,0.652672999,0.6971,0,0.157852381,0.655866789,7.311612932,0,0.021811899,27,593.3500613,0,-24.18543714,4.736862954,0.877314918,2.255085816,0,1.52594286,0.010924327,0,0.563743017,163.93128,0,-1.90893937,1,0.604241795,17.88793451,1.869265665,5,0.746031746,0.713860318,0.360357681,0.384213517,4,0,-2.888398449,226.2175547,0,0,3,171.3865221,0,0.720189784,0,0,0,3.634959298,176.9614512,1.437639978,6,8.592088687,0.404761905,-19.03325775,1,0
D0326,0,0,2,0,0,0,0,0,13.08951281,0.711106773,-3.1756,0,0.157580247,0.086142375,0,0,0,22.89130435,1027.157877,0,35.18518519,11.46733495,0.346239601,13.74385206,0,1.513588451,0,0,0.458084829,292.1987067,2.788703704,-2.03638029,2,1.092047458,22.49802059,1.530190752,2,0.685871056,0.843061024,0.900869474,0.225114978,2,0,-8.825139731,200.3886136,0,0,4,1264.434389,0,0.782769231,0,0,0,3.986266314,-275.4074074,1.151021739,18,145.1358025,0.333333333,0,0,0
D0193,0,0,0,0,0,0,10.04526663,0,13.71667951,0.728416761,3.9643,0,0.146293595,0.042098457,5.087606922,0,0.02000833,24.94805195,-910.0780583,0,-53.50617284,32.67560569,0.113402303,12.8288065,2,1.348772003,0,0,0.485170118,-906.4990633,0,-5.592245853,0,0.648354859,11.62951528,1.875353553,3,0.691632231,0.659678694,-4.777215569,0.293176765,4,0,-0.575696908,234.7889676,0,0,2,987.8181007,0,0.56208353,0,0,0,3.767483472,-147.7272727,1.027632562,6,60.40291807,0.272727273,-76.93184369,0,1
D1099,0,0,0,0,0,0,0,0,0,0.454404588,2.7864,0,0.117090972,0.141613228,7.599049509,0,0.02242456,18.25373134,-383.4042747,0,-24.11111111,5.106527395,0.284517797,-2.205779598,0,1.331976476,0.006666667,0,0.49613315,-153.8380106,3.516973777,-3.058225276,1,0.406526265,5.917906046,1.840687602,4,0.580246914,0.672823276,-1.242044054,0.116131503,1,0,0.782904835,210.0398127,0,0,2,-147.7872331,0,0.864153627,0,0,0,3.844913791,-111.4444444,1.525484281,6,5.111111111,0.333333333,3,0,1
D0446,0,0,0,0,0,0,0,0,99.42567948,0.862713025,-7.3327,0,0.215106122,0,0,0,0.017607043,18.28688525,-739.0508568,0,82.94581717,9.473725908,0,-0.159441145,0,1.920400282,0.004958678,0,0.458358642,-476.8970878,0,-3.564677868,0,0,105.5121945,1.502257978,0,0.505306122,0.605076217,4.499280284,0,13,0,31.73058368,225.5456246,0,0,0,-19.45181967,0,0.114038775,0,0,0,4.346303142,497.1969388,1.359113059,0,-64.48777197,0,-285.5697419,0,0
D1024,0,0,0,0,0,0,0,0,20.19931035,0.723961578,4.2104,0,0.132799654,0.142444711,16.10410626,0,0.016243715,20.864,-1356.023765,1,-31.33910035,9.473725908,0.31408966,3.439234244,0,1.443787948,0.006736692,0,0.428465699,-731.0162443,1.30860315,-5.962979908,0,0.610565977,22.93756172,1.795403403,9,0.61483564,0.569193589,-4.013490539,0.16922431,5,0,-0.188002369,218.3875957,0,0,4,429.9042805,0,0.75123445,0,0,0,4.536039499,110.8027682,1.205104467,12,54.25605536,0.397058824,62.02768166,0,1
